PRMO_NdR_COL2016	UN	PRMO	4 48	-75 27	
ProspectPoint	UN	PRPT	-66 0	-65 20	
PuertoRicoSeismicNetworkMayaguez	UN	PRSN	18 13	-67 9	
Marsh_testCO2016	UN	PRX5	39 57	-105 12	
PalmSpringsAirport	UN	PSAP	33 49	-116 30	
PuddingstoneReservior	UN	PSDM	34 6	-117 48	
SanIsidoroMX2010	UN	PSTX	31 19	-115 50	
PennState	UN	PSU1	40 48	-77 51	
NAMRIATaguigActiveGeodeticStation	UN	PTAG	14 32	121 2	
PuertaPeakMX2011	UN	PTAX	32 23	-115 27	
Braunschweig	UN	PTBB	52 18	10 28	
PuntaColes	UN	PTCL	-17 42	-71 22	
Testerazo_MX2011	UN	PTEX	32 17	-116 31	
Manilla	UN	PTGG	14 32	121 2	
DeltaResearchCenter	UN	PTGV	36 25	-89 42	
PTGX	UN	PTGX	36 25	-89 42	
Pocatello	UN	PTIG	42 52	-112 22	
PetTerAtlPAN2014	UN	PTPA	8 56	-82 9	
PuntaTopocalma	UN	PTPC	-34 8	-71 60	
PetTerPacPAN2014	UN	PTPP	8 12	-82 53	
Putre	UN	PTRE	-18 12	-69 34	
PTSG_PNGA_CN1999	UN	PTSG	41 47	-124 15	
PortVilaGNSS	UN	PTVL	-17 45	168 19	
Pueblo1	UN	PUB1	38 17	-104 21	
Pueblo2	UN	PUB2	38 17	-104 21	
CarbonCountyCourthouse	UN	PUC1	39 36	-110 49	
Pucatrihue	UN	PUCA	-40 35	-73 44	
Pu'uhonuaO'Hanaunau	UN	PUH2	19 25	-155 54	
PuuhonuaoHonaunau	UN	PUHO	19 25	-155 54	
AeroIniriCOL2010	UN	PUIN	3 51	-67 54	
PuertoJesus	UN	PUJE	10 7	-85 16	
Pukauahi	UN	PUKA	19 30	-155 29	
PuntoMorales	UN	PUMO	10 4	-84 58	
PUMP	UN	PUMP	38 54	-118 56	
PuuOoCone	UN	PUOC	19 23	-155 6	
PUPU_PNGA_WA2001	UN	PUPU	47 30	-122 0	
Purificacion_MX_2006	UN	PURI	19 40	-104 38	
PatuakhaliScienceandTechnologyUniversity	UN	PUST	22 28	90 23	
PalosVerdes	UN	PVE3	33 45	-118 24	
PeninsulaHighSchool	UN	PVHS	33 47	-118 22	
ElRodeoPacayaGuatemala	UN	PVOE	14 22	-90 38	
PVRS_SCGN_CS1998	UN	PVRS	33 46	-118 19	
Pocitos_Pacaya	UN	PVSU	14 21	-90 36	
PowellElementarySchool	UN	PWES	30 12	-95 31	
PuestoWircaleo	UN	PWRO	-38 25	-69 13	
Pyuthan	UN	PYUT	28 6	82 59	
PatelzickCreek	UN	PZCG	44 20	-112 20	
Playa_Azul_MX_2007	UN	PZUL	20 4	-105 30	
Quaarsuut	UN	QAAR	70 44	-52 41	
Qaqortoq	UN	QAQ1	60 43	-46 3	
QARY	UN	QARY	44 27	-110 39	
QCY2_BARD_CN2006	UN	QCY2	36 10	-121 8	
QCYN_BARD_CN2003	UN	QCYN	36 10	-121 8	
QuartzHillTreatmentPlant	UN	QHTP	34 38	-118 15	
Qikiqtarjuaq	UN	QIKI	67 34	-64 2	
Quebrada_CRI2006	UN	QSEC	9 50	-85 21	
Quarry	UN	QUAR	-43 32	169 49	
QUAR	UN	QUAT	-43 32	169 49	
Puengasipermanentstation	UN	QUEM	0 14	-78 30	
QuebrachaNIC2010	UN	QUEN	12 36	-86 51	
Quetena	UN	QUET	-22 12	-67 21	
EcuadorNGAcolocated	UN	QUI1	0 13	-78 30	
EcuadorNGAcolocated	UN	QUI2	0 13	-78 30	
EcuadorNGAcolocated	UN	QUI3	0 13	-78 30	
EcuadorNGAcolocated	UN	QUI4	0 13	-78 30	
QueenInletContinuous	UN	QUIC	58 55	-136 35	
Quincy	UN	QUIN	39 58	-120 57	
Rabat-EMI	UN	RABT	33 60	-6 51	
RadioFacility	UN	RADF	19 35	-155 26	
RAEGESantaMaria	UN	RAEG	36 59	-25 8	
RagtownGPS	UN	RAGG	34 41	-116 9	
Railroad	UN	RAIL	38 17	-115 40	
RAIN	UN	RAIN	39 23	-118 33	
RajshahiUniversity	UN	RAJS	24 22	88 38	
RamseyGlacier	UN	RAMG	-84 20	178 3	
MitzpeRamon	UN	RAMO	30 36	34 46	
RAMT_SCGN_CS2000	UN	RAMT	35 20	-117 41	
SanFabiandeAlico	UN	RANC	-36 33	-71 34	
RASH	UN	RASH	28 18	34 48	
RATC	UN	RATC	40 23	-119 32	
RATT	UN	RATT	39 29	-118 45	
RAVE	UN	RAVE	40 45	-120 23	
RAWE	UN	RAWE	39 11	-119 32	
RaySeismicSite	UN	RAYG	-77 32	167 10	
Rayon	UN	RAYN	29 44	-110 32	
Richardsbay	UN	RBAY	-28 48	32 5	
RoyalBhutanInstituteofTech.-Phuentsholing	UN	RBIT	26 51	89 24	
RedButte	UN	RBUT	40 47	-111 49	
RCA2_SCGN_CS2000	UN	RCA2	34 30	-119 43	
RoachYrd_MSR2012	UN	RCHY	16 42	-62 9	
Richmond	UN	RCM7	25 37	-80 23	
RCMRDNairobi	UN	RCMN	-1 13	36 54	
Richmond	UN	RCMV	25 37	-80 23	
SANCLEMENTECA201	UN	RCSC	33 27	-117 35	
Bonao_AH_DOM2015	UN	RDBO	18 57	-70 24	
RDCT	UN	RDCT	29 49	-95 30	
Challapata	UN	RDEO	-18 54	-66 46	
SntgCbllrDOM2016	UN	RDF2	19 27	-70 41	
RDFD	UN	RDFD	39 23	-119 46	
Higuey_E_DOM2016	UN	RDHI	18 36	-68 43	
RedoubtJurgen'sHut	UN	RDJH	60 35	-152 48	
RDL1	UN	RDL1	37 41	-118 54	
LasTerrenasDomRe	UN	RDLT	19 18	-69 33	
Mao_RDMA_DOM2016	UN	RDMA	19 32	-71 5	
MntcristiDOM2016	UN	RDMC	19 51	-71 38	
Miches_N_DR_2015	UN	RDMI	18 59	-69 3	
RDMO	UN	RDMO	39 24	-118 60	
RDMSMicheDOM2018	UN	RDMS	18 59	-69 2	
RDMT_SCGN_CS1999	UN	RDMT	34 39	-116 37	
ResurgentDome	UN	RDOM	37 41	-118 54	
Redonda	UN	RDON	16 56	-62 21	
SantoDom_DOM2004	UN	RDSD	18 28	-69 55	
San_Fran_DOM2015	UN	RDSF	19 17	-70 15	
SJMaguanaDOM2015	UN	RDSJ	18 49	-71 14	
RedoubtSouth	UN	RDSO	60 27	-152 45	
RedoubtWestB	UN	RDWB	60 29	-152 51	
RecoveryLakes1	UN	REC1	-82 49	18 54	
RecoveryLakes2	UN	REC2	-81 42	8 35	
Recife	UN	RECF	-8 3	-34 57	
RedoubtREDContinuous	UN	REDC	60 25	-152 46	
RedDeerCol	UN	REDD	-43 42	169 55	
BoloMichael	UN	REDG	8 16	39 32	
REDM_PNGA_OR1998	UN	REDM	44 16	-121 9	
REDR	UN	REDR	39 54	-119 59	
Redu	UN	REDU	50 0	5 9	
REES	UN	REES	39 10	-117 20	
Regina	UN	REGI	39 27	16 10	
Reid'sHill	UN	REID	16 42	-62 12	
Relay	UN	RELA	36 43	-116 33	
RENO	UN	RENO	39 31	-119 55	
Repository2	UN	REP2	36 50	-116 28	
Repository3	UN	REP3	36 50	-116 28	
Repository4	UN	REP4	36 51	-116 28	
Repository	UN	REPO	36 50	-116 28	
Resolute	UN	RESO	74 41	-94 54	
LaReunion-ObservatoireVolcanologique	UN	REUN	-21 12	55 34	
Reykjavik/Iceland	UN	REYK	64 8	-21 57	
REYN	UN	REYN	39 59	-120 28	
RG01PieTwnNM2006	UN	RG01	34 40	-108 3	
RG02MarbleNM2006	UN	RG02	34 38	-107 14	
RG03CapitnNM2007	UN	RG03	33 39	-105 9	
RG04HarralNM2006	UN	RG04	34 49	-105 39	
RG05SilverNM2006	UN	RG05	32 33	-108 21	
RG06FaywodNM2006	UN	RG06	32 38	-107 52	
RG07CrucesNM2006	UN	RG07	32 30	-106 51	
RG08CauhapNM2006	UN	RG08	32 44	-104 60	
RG09LndrthNM2006	UN	RG09	36 18	-107 3	
RG10CbollaNM2006	UN	RG10	36 27	-106 32	
RG11WolfSpNM2006	UN	RG11	36 31	-105 47	
RG12PhilmtNM2006	UN	RG12	36 28	-104 58	
RG13DorseyNM2006	UN	RG13	36 29	-104 13	
RG14MeekerCO2007	UN	RG14	39 57	-107 58	
RG15McCoy_CO2006	UN	RG15	39 55	-106 45	
RG16ShadowCO2006	UN	RG16	39 53	-106 21	
RG17EmpireCO2006	UN	RG17	39 46	-105 40	
RG18TwLakeCO2007	UN	RG18	39 4	-106 24	
RG19Bison_CO2006	UN	RG19	39 11	-105 33	
RG20PutneyCO2006	UN	RG20	37 54	-107 42	
RG21FreemnCO2006	UN	RG21	37 46	-107 7	
RG22GhostMCO2006	UN	RG22	37 48	-106 21	
RG23SandNPCO2006	UN	RG23	37 45	-105 30	
RG24SanIsaCO2006	UN	RG24	37 58	-104 58	
RG25PearsnNM2007	UN	RG25	33 59	-108 14	
RG26McCoy_CO2009	UN	RG26	39 55	-106 47	
RefugioGrl.Alvarado	UN	RGAO	-34 15	-69 23	
RioGrande	UN	RGDG	-53 47	-67 45	
RoseHillsCemetery(MemorialPark)	UN	RHCG	34 0	-118 1	
RHCL_SCGN_CS1998	UN	RHCL	34 1	-118 2	
RHIL	UN	RHIL	38 25	-117 34	
PortRiba	UN	RIBA	36 27	25 21	
RICO	UN	RICO	39 53	-117 6	
RIDG	UN	RIDG	36 30	-115 37	
Rifnihnjukur	UN	RIFC	64 55	-16 23	
RIGApermanentGPS	UN	RIGA	56 57	24 4	
RinksIsbrae	UN	RINK	71 51	-50 60	
RioGrande	UN	RIO2	-53 47	-67 45	
RiobambaPermanentStation	UN	RIOP	-1 39	-78 39	
RISU	UN	RISU	38 38	-119 26	
LostRiver	UN	RIVR	48 12	-94 17	
RamakrishnaMonasteryGPS	UN	RKMG	33 40	-117 37	
ReelfootLakeAirpark	UN	RLAP	36 28	-89 21	
Rambo_Nunatak___	UN	RMBO	-83 52	-66 24	
Rumjartar	UN	RMJT	27 18	86 33	
LosRemolinos	UN	RMLS	-39 43	-70 41	
Ramite	UN	RMTE	26 59	86 36	
RanchoMissCA2012	UN	RMVJ	33 29	-117 33	
RNCH_SCGN_CN2001	UN	RNCH	35 54	-120 31	
Rangat	UN	RNGT	12 31	92 54	
RoatanAP_HND2007	UN	ROA0	16 19	-86 32	
SanFernando/Spain	UN	ROAG	36 28	-6 12	
SanFernando	UN	ROAP	36 28	-6 12	
CapeRoberts	UN	ROB4	-77 2	163 11	
Robe	UN	ROBE	7 7	40 2	
RobertsonIsland-CapeMarsh	UN	ROBN	-65 15	-59 27	
Rocketdyne	UN	ROCK	34 14	-118 41	
Roger'sPeak	UN	ROGE	36 13	-117 5	
ROJO	UN	ROJO	38 35	-117 33	
ROSE	UN	ROSE	40 48	-118 43	
Rothera	UN	ROTB	-67 34	-68 8	
RotheraStation-Antarctica	UN	ROTH	-67 34	-68 8	
ROUG	UN	ROUG	38 24	-118 59	
ROXY	UN	ROXY	36 50	-114 40	
ROYS	UN	ROYS	38 16	-117 36	
RPAS	UN	RPAS	39 22	-117 25	
RidgePointHighschool	UN	RPFB	29 29	-95 31	
Raipur	UN	RPUR	23 2	90 46	
RSTP_SCGN_CS1999	UN	RSTP	34 53	-118 12	
RSVY_SCGN_CS2000	UN	RSVY	34 32	-119 11	
RialtoHighSchool	UN	RTHS	34 5	-117 21	
RUBY_BRGN_NV1996	UN	RUBY	40 37	-115 7	
Pahrump	UN	RUMP	36 15	-115 52	
Rundu	UN	RUND	-17 55	19 47	
RuthvenGPS	UN	RUNG	32 58	-114 59	
RUSS	UN	RUSS	39 13	-118 46	
Ryan	UN	RYAN	36 19	-116 39	
RYEP	UN	RYEP	40 33	-118 25	
S300_BARD_CN1998	UN	S300	37 40	-121 33	
SA00Boulder	UN	SA00	40 2	-105 15	
MITHaystackObservatory	UN	SA01	42 37	-71 29	
GSFC1	UN	SA02	38 60	-76 50	
LyndonStateCollege	UN	SA03	44 32	-72 2	
NationalCentralUniversity	UN	SA04	24 58	121 11	
MillersvilleUniversity	UN	SA05	39 60	-76 21	
Plymouth-NH	UN	SA06	43 45	-71 41	
ColoradoStateUniversity	UN	SA07	40 35	-105 9	
CSR1	UN	SA08	30 24	-97 44	
NCAR	UN	SA09	39 59	-105 16	
UniversityofCalgary	UN	SA10	51 5	-114 8	
UWY01	UN	SA11	41 19	-105 40	
Univ.ofMissouriP.S.	UN	SA12	38 57	-92 20	
UMBC	UN	SA15	39 15	-76 43	
Brownwood	UN	SA17	31 43	-98 59	
LRDO	UN	SA18	27 34	-99 26	
WTFL	UN	SA19	33 52	-98 31	
UM1	UN	SA20	25 44	-80 10	
Kean-GPS	UN	SA22	40 41	-74 14	
BearLakeObservatory	UN	SA23	41 56	-111 25	
CochiseCollege	UN	SA24	31 22	-109 41	
UIUC	UN	SA25	40 7	-88 13	
UNB2	UN	SA26	45 57	-66 39	
UniversidaddeSonora	UN	SA27	29 5	-110 58	
NSSTC	UN	SA28	34 44	-86 39	
McGill	UN	SA29	45 25	-73 56	
UniversityofN.Iowa	UN	SA30	42 31	-92 28	
SRPTempe	UN	SA31	33 27	-111 57	
PuertoPenasco	UN	SA33	31 18	-113 32	
PekingUniversity	UN	SA34	39 60	116 19	
SA37	UN	SA37	34 43	-86 39	
SA39	UN	SA39	-12 25	130 53	
SA40	UN	SA40	0 31	166 55	
PennStateUniversity	UN	SA41	40 48	-77 52	
SA42	UN	SA42	-2 4	147 26	
SA43	UN	SA43	38 54	-92 16	
UniversityofArizona-Campus	UN	SA46	32 14	-110 57	
TohonoO'odhamCommunityCollege	UN	SA48	31 55	-111 52	
UniversityofArizona-PuertoPenasco	UN	SA50	31 17	-113 30	
UNB2	UN	SA56	45 57	-66 39	
McGill	UN	SA58	45 25	-73 56	
SA59	UN	SA59	32 41	-114 30	
NCAR	UN	SA60	39 59	-105 17	
SA61	UN	SA61	27 4	-109 26	
ColoradoStateUniversity	UN	SA62	40 35	-105 9	
SA63	UN	SA63	32 41	-114 30	
SA67	UN	SA67	40 2	-105 14	
SABD_SAB_AZE2017	UN	SABD	40 1	48 29	
SAID	UN	SAID	40 55	-120 43	
PuertoSanJuanillo	UN	SAJU	10 4	-85 43	
SALC	UN	SALC	-24 13	-66 19	
SalveFachapermanentstation	UN	SALF	0 14	-78 9	
SALI	UN	SALI	36 42	-117 51	
Salmeron_NIC2010	UN	SALN	12 37	-86 51	
SALO	UN	SALO	33 52	-113 42	
ScoLuis	UN	SALU	-2 36	-44 13	
Samoa	UN	SAMO	-13 51	-171 44	
SanAndresCOL2007	UN	SAN0	12 35	-81 43	
SANA	UN	SANA	38 15	-117 5	
SAND	UN	SAND	39 17	-118 23	
SanPedro	UN	SANP	-33 52	-71 29	
SantiagoTrackingStation	UN	SANT	-33 9	-70 40	
SARD	UN	SARD	39 31	-120 9	
Sarpur	UN	SARP	64 28	-21 16	
Saskatoon	UN	SASK	52 12	-106 24	
Sassnitz	UN	SASS	54 31	13 39	
Savannah1	UN	SAV1	32 8	-81 42	
SalvadorINCRA	UN	SAVO	-12 56	-38 26	
Saw	UN	SAWC	37 41	-118 57	
SBCC_SCGN_CS1999	UN	SBCC	33 33	-117 40	
SPRINGBOK	UN	SBOK	-29 40	17 53	
SBUT	UN	SBUT	39 35	-120 40	
SC00_PNGA_WA2001	UN	SC00	46 57	-120 43	
SC01_NMTU_NM2001	UN	SC01	34 4	-106 58	
SC02_PNGA_WA2001	UN	SC02	48 33	-123 0	
SC03_PNGA_WA2002	UN	SC03	47 49	-123 42	
Chemainus	UN	SC04	48 55	-123 42	
KapSchoubye	UN	SCBY	80 16	-59 36	
SCH2CACS-ACP	UN	SCH2	54 50	-66 50	
SCHO	UN	SCHO	41 8	-118 21	
SCIA_SCGN_CS1999	UN	SCIA	34 36	-117 23	
SanClementeIslandPeak	UN	SCIP	32 55	-118 29	
Scoresbysund	UN	SCOR	70 29	-21 57	
SCOT	UN	SCOT	37 4	-117 15	
SANTACRUZDELASIERRA	UN	SCRZ	-17 48	-63 10	
ScottBaseGPS	UN	SCTB	-77 51	166 45	
SantaCatalina	UN	SCTC	-21 57	-66 3	
SCTS	UN	SCTS	38 46	-119 58	
ObservatorioGeodinamico-CentroNacional	UN	SCUB	20 1	-75 46	
SCW2_Tel_NIC2013	UN	SCW2	12 42	-87 1	
SDEC_STd_ECU2016	UN	SDEC	0 13	-79 16	
SDHL_SCGN_CS2001	UN	SDHL	34 15	-116 17	
MountSidley	UN	SDLY	-77 8	-125 58	
Sourdough	UN	SDOU	62 41	-145 26	
SEAT_PNGA_WA1995	UN	SEAT	47 39	-122 19	
SEDG	UN	SEDG	44 31	-110 17	
SEDR_PNGA_WA1997	UN	SEDR	48 31	-122 13	
SEJONGCity	UN	SEJN	36 31	127 18	
SHEKICGPS	UN	SEKC	41 13	47 11	
SELD_AKDA_AK2000	UN	SELD	59 27	-151 42	
Selezaschita	UN	SELE	43 11	77 1	
SENO	UN	SENO	32 56	-112 35	
SermipNunataa	UN	SENU	61 4	-47 8	
SeptemberLobeReset	UN	SEPR	46 12	-122 11	
Seraba	UN	SERB	12 31	37 1	
EickenrohtElementarySchool	UN	SESG	29 59	-95 26	
SEVN	UN	SEVN	40 18	-118 51	
SEY1	UN	SEY1	-4 40	55 29	
RepublicofSeychellesPermanentGNSSSite	UN	SEY2	-4 40	55 29	
MAHE	UN	SEYG	-4 41	55 32	
SFDM_SCGN_CS1999	UN	SFDM	34 28	-118 45	
SanFernando	UN	SFER	36 28	-6 12	
NODAK	UN	SG00	47 55	-97 5	
UniversityofOklahoma1	UN	SG01	36 36	-97 29	
UniversityofHelsinki	UN	SG02	60 12	25 3	
OSUMainCampus	UN	SG03	39 60	-83 1	
EF09-Ashton	UN	SG04	37 8	-97 16	
FloridaInstofTech.	UN	SG05	28 4	-80 37	
SUNYStonybrook	UN	SG06	40 55	-73 8	
Orono	UN	SG07	44 54	-68 40	
EF12-Pawhuska	UN	SG08	36 50	-96 26	
EF15-Ringwood	UN	SG09	36 26	-98 17	
EF11-Byron	UN	SG10	36 53	-98 17	
EF08-Coldwater	UN	SG11	37 20	-99 19	
EF01-Parned	UN	SG12	38 12	-99 19	
EF05-Halstead	UN	SG13	38 7	-97 31	
EF06-Towanda	UN	SG14	37 51	-97 1	
EF03-LeRoy	UN	SG15	38 12	-95 36	
EF07-ElkFalls	UN	SG16	37 23	-96 11	
EF25-Seminole	UN	SG17	35 15	-96 44	
EF24-Cyril	UN	SG18	34 53	-98 12	
EF22-Cordell	UN	SG19	35 21	-98 59	
EF19-ElReno	UN	SG20	35 33	-98 1	
Teoloyucan_MX_2002	UN	SG21	19 44	-99 11	
UnivsersityofOklahoma	UN	SG22	35 15	-97 29	
CherryLaneMet.Station	UN	SG23	40 26	-86 57	
MRS1	UN	SG24	40 3	-105 35	
Weber	UN	SG25	42 58	-85 53	
SNUGPS1	UN	SG26	37 28	126 57	
SG27_AKDA_AK2002	UN	SG27	71 19	-156 37	
IAGT	UN	SG28	42 56	-76 34	
Storrs	UN	SG29	41 49	-72 15	
UrumqiStation	UN	SG31	43 48	87 38	
TAMU1	UN	SG32	30 36	-96 22	
UTEP	UN	SG33	31 46	-106 30	
EF27-Earlsboro	UN	SG34	35 16	-96 44	
MonashUniversity	UN	SG36	-37 55	145 8	
SG39(PreviouslySG29)	UN	SG39	41 49	-72 14	
UniversityofHelsinki	UN	SG40	60 12	24 58	
SG41	UN	SG41	37 9	-98 22	
SG42	UN	SG42	36 49	-97 49	
EF33-Newkirk-OK	UN	SG43	36 56	-97 5	
EF34-MapleCity-OK	UN	SG44	37 4	-96 46	
SG45	UN	SG45	35 52	-97 4	
EF36-Marshall-OK	UN	SG46	36 7	-97 31	
SG47	UN	SG47	36 19	-97 56	
EF38-Omega-OK	UN	SG48	35 53	-98 10	
UniversityofOklahoma	UN	SG72	35 14	-97 28	
SanGabrielDam	UN	SGDM	34 12	-117 52	
SanGabrielHighSchool	UN	SGHS	34 5	-118 7	
SignalMtn.GPS	UN	SGLG	32 39	-115 44	
SurveyorGeneral'sOfficeColombo	UN	SGOC	6 54	79 52	
SanGorgonioPass1	UN	SGPS	33 55	-116 42	
SHAK	UN	SHAK	37 16	-117 56	
ShanghaiObs/SheshanStation	UN	SHAO	31 6	121 12	
Shamsi	UN	SHAS	42 37	75 19	
Shediac	UN	SHE2	46 13	-64 33	
SHEB	UN	SHEB	15 51	39 3	
Sachapermanentstation-CotopaxiVolcano	UN	SHEC	0 39	-78 28	
SHEP	UN	SHEP	40 41	-117 38	
SHIN_BRGN_CN1996	UN	SHIN	40 36	-120 14	
Shimsheha	UN	SHIS	11 59	38 59	
SHIV	UN	SHIV	36 30	-113 27	
SHLD_PNGA_NV1999	UN	SHLD	41 52	-119 1	
SHOS_BRGN_CS1999	UN	SHOS	35 58	-116 18	
SheepMountain	UN	SHPM	45 6	-111 52	
Sherwin	UN	SHRC	37 37	-118 57	
ShellRock	UN	SHRK	45 28	-121 32	
Shreveport	UN	SHRV	32 26	-93 42	
SpringHighSchool	UN	SHSG	30 3	-95 26	
SHSH	UN	SHSH	39 53	-117 44	
Shartuz	UN	SHTZ	37 34	68 7	
Siberia	UN	SIBE	34 37	-116 1	
SicilyIsland	UN	SIHS	31 51	-91 39	
SilverLakeReservior	UN	SILK	34 6	-118 16	
SILV	UN	SILV	38 37	-120 12	
Simara4	UN	SIM4	27 10	84 59	
Simonstown	UN	SIMO	-34 11	18 26	
Simara	UN	SIMP	27 10	84 59	
Scripps3	UN	SIO3	32 52	-117 15	
SealyHighSchool	UN	SISD	29 46	-96 10	
Sitakund	UN	SITA	22 37	91 40	
Sixmile	UN	SIXM	36 15	-116 5	
ReservaPuntaSanJuan	UN	SJUA	-15 22	-75 11	
Skrida	UN	SKDA	64 23	-20 40	
SKED	UN	SKED	40 17	-120 2	
SKND	UN	SKND	41 2	-118 42	
Simikot	UN	SKOT	29 58	81 49	
SkullMtn	UN	SKUL	36 44	-116 13	
SKYB_SCGN_CS1999	UN	SKYB	34 26	-118 29	
SLAC_BARD_CN2002	UN	SLAC	37 25	-122 12	
SLAT	UN	SLAT	39 5	-118 11	
SalBhumliNPL2015	UN	SLBL	27 37	85 45	
SleepyHollowGPS	UN	SLHG	33 12	-116 15	
Slide_Mountain	UN	SLI4	39 19	-119 53	
SLID_BRGN_NV1997	UN	SLID	39 19	-119 53	
SLMS_SCGN_CS1999	UN	SLMS	33 18	-115 59	
SleepingCave	UN	SLPC	19 24	-155 40	
SLT1	UN	SLT1	39 17	-118 34	
SLT2	UN	SLT2	39 18	-118 35	
SLUM	UN	SLUM	41 10	-117 56	
SMEL_BRGN_UT1997	UN	SMEL	39 26	-112 51	
SMIT	UN	SMIT	38 44	-119 16	
Simikot	UN	SMKT	29 58	81 48	
SummitCamp-Greenland	UN	SMM1	72 35	-38 28	
SummitCanpGL2013	UN	SMM2	72 35	-38 28	
SummitCampGNSS__	UN	SMM3	72 34	-38 28	
SMOK	UN	SMOK	40 37	-119 39	
SaintMarten	UN	SMRT	18 3	-63 7	
ShimosatoHydrographicObservatory	UN	SMST	33 35	135 56	
SpgMtnYouthCmp	UN	SMYC	36 19	-115 35	
Sindhuli	UN	SNDL	27 23	85 48	
SNDR	UN	SNDR	43 0	-120 15	
Songea	UN	SNGC	-10 41	35 40	
SanNicolasIsland	UN	SNI1	33 15	-119 31	
VolcanSantaAna	UN	SNJE	13 52	-89 36	
SanLorenzopermanentstation	UN	SNLR	1 18	-78 51	
SnowPeak	UN	SNOG	34 2	-116 48	
SunriseSkiDorm	UN	SNRS	46 55	-121 39	
Socompa	UN	SOCM	-24 27	-68 18	
Sodankyla	UN	SOD3	67 25	26 23	
Sofia/Bulgaria	UN	SOFI	42 33	23 24	
South_Georgia_01	UN	SOG1	-54 52	-36 3	
South_Georgia_02	UN	SOG2	-54 0	-38 3	
South_Georgia_03	UN	SOG3	-54 30	-37 2	
SolomonsIsland	UN	SOL1	38 19	-76 27	
SolarVillage	UN	SOLA	24 55	46 24	
CALETAELSOLDADO	UN	SOLD	-36 42	-73 8	
SolomonIslandsCGPS	UN	SOLO	-9 26	159 57	
SOMT_SCGN_CS2000	UN	SOMT	34 19	-119 4	
SONC	UN	SONC	40 51	-117 44	
San_OnofreCA2012	UN	SONG	33 23	-117 34	
SoufriereHills	UN	SOUF	16 41	-62 10	
PineIslandGlacierSOW1	UN	SOW1	-75 1	-100 47	
PineIslandGlacierSOW2	UN	SOW2	-74 60	-100 48	
PineIslandGlacierSOW3	UN	SOW3	-75 0	-100 51	
PineIslandGlacierSOW4	UN	SOW4	-75 1	-100 52	
BarrierGlacier	UN	SPBG	61 16	-152 22	
SPBH	UN	SPBH	29 48	-95 31	
CappsGlacier	UN	SPCG	61 17	-152 1	
SpurrCraterPeak	UN	SPCP	61 16	-152 9	
ChakachatnaRiver	UN	SPCR	61 12	-152 13	
SanPedMacDOM2011	UN	SPED	18 28	-69 18	
SPRING_POINT____	UN	SPGT	-64 18	-61 3	
SPIC_BRGN_UT2003	UN	SPIC	39 18	-112 8	
Pu`u`O`oSpillway	UN	SPIL	19 23	-155 6	
HomerSpit	UN	SPIT	59 36	-151 26	
FireCamp-8	UN	SPK1	34 4	-118 39	
SPMS_SCGN_CS1998	UN	SPMS	33 60	-117 51	
SPOL_CGPS_2014wr	UN	SPOL	40 7	-104 53	
SPRK	UN	SPRK	39 31	-119 43	
SPBoras	UN	SPT0	57 43	12 53	
ScrippsPier	UN	SPW1	32 52	-117 15	
ScrippsPier	UN	SPW2	32 52	-117 15	
SQAW	UN	SQAW	44 12	-121 39	
SQUA	UN	SQUA	40 51	-119 34	
SRCK	UN	SRCK	38 55	-120 20	
SierraGorda	UN	SRGD	-22 52	-69 21	
SermipNuunataa	UN	SRMP	72 55	-54 24	
Sarangkot	UN	SRNK	28 16	83 56	
SantiagoRodriguez	UN	SROD	19 29	-71 20	
SRS1_SCGN_CS2000	UN	SRS1	34 0	-120 4	
SRSA	UN	SRSA	-24 27	-65 57	
Ilopang__SLV2007	UN	SSIA	13 42	-89 7	
SSPS_Ada_BGD2018	UN	SSPS	24 17	91 54	
STAG	UN	STAG	39 20	-119 28	
St.AndrewsRock	UN	STAR	46 51	-121 48	
SturgeonBay1	UN	STB1	44 48	-87 19	
STDI	UN	STDI	39 31	-119 55	
MaunaLoaObservatory	UN	STEP	19 32	-155 34	
Steward_Hills___	UN	STEW	-84 11	-86 15	
STHI	UN	STHI	39 22	-119 47	
St.Helena	UN	STHL	-15 57	-5 40	
STIR	UN	STIR	36 31	-115 55	
STJ3CACS-GSD	UN	STJ3	47 36	-52 41	
STJOCACS-ACP	UN	STJO	47 36	-52 41	
SHINTOTSUKAWA-A	UN	STK2	43 32	141 51	
StoraKjalalda	UN	STKA	64 26	-18 49	
U.S.SupplyHandlingEquipment	UN	STLE	36 5	-89 51	
STLN	UN	STLN	35 53	-115 45	
SouthToeSlope	UN	STOE	42 37	-114 54	
STON	UN	STON	40 14	-119 12	
Stromlo	UN	STR1	-35 19	149 1	
Stromlo	UN	STR2	-35 19	149 1	
StripedHills	UN	STRI	36 39	-116 20	
STRK	UN	STRK	36 25	-115 27	
SantaSeverina	UN	STSV	39 9	16 55	
St.Thomas-USVirginIslands	UN	STVI	18 20	-64 58	
MtSuggs	UN	SUGG	-75 17	-72 11	
SULF	UN	SULF	37 13	-117 41	
LvivPolytechnic	UN	SULP	49 50	24 1	
Summerfield1	UN	SUM1	34 50	-102 31	
Khantau	UN	SUMK	44 12	73 60	
SummitCamp-Greenland	UN	SUMM	72 35	-38 27	
SUNR	UN	SUNR	39 3	-119 35	
SUNS	UN	SUNS	36 35	-112 42	
SUPR	UN	SUPR	41 40	-120 4	
